project,method,method topics,method topics values,metric,metric regular topics,regular topics values,Kendall Tau value,RBO,diff between first method and regular first,diff between first method and regular second,diff between first method and regular third,diff between second method and regular first,diff between third method and regular first,diff between forth method and regular first,diff between fifth method and regular first
Codec,average similarity,"['20', '40', '100', '60', '80', '260', '140', '120', '280', '300', '320', '240', '440', '200', '420', '580', '340', '380', '180', '480', '220', '160', '400', '520', '360', '460', '540', '560', '600', '500']","[0.243, 0.251, 0.239, 0.275, 0.276, 0.259, 0.248, 0.214, 0.281, 0.283, 0.26, 0.276, 0.287, 0.261, 0.292, 0.293, 0.258, 0.252, 0.27, 0.271, 0.323, 0.284, 0.291, 0.277, 0.306, 0.269, 0.234, 0.26, 0.274, 0.279]",precision,"['220', '360', '580', '420', '400', '440', '160', '300', '280', '500', '520', '80', '240', '60', '600', '480', '180', '460', '200', '560', '320', '260', '340', '380', '40', '140', '20', '100', '540', '120']","[0.323, 0.306, 0.293, 0.292, 0.291, 0.287, 0.284, 0.283, 0.281, 0.279, 0.277, 0.276, 0.276, 0.275, 0.274, 0.271, 0.27, 0.269, 0.261, 0.26, 0.26, 0.259, 0.258, 0.252, 0.251, 0.248, 0.243, 0.239, 0.234, 0.214]",-0.006896551724137931,0.20653451960667807,0.08000000000000002,0.063,0.04999999999999999,0.07200000000000001,0.08400000000000002,0.04799999999999999,0.046999999999999986
Codec,average similarity,"['20', '40', '100', '60', '80', '260', '140', '120', '280', '300', '320', '240', '440', '200', '420', '580', '340', '380', '180', '480', '220', '160', '400', '520', '360', '460', '540', '560', '600', '500']","[0.227, 0.235, 0.222, 0.26, 0.261, 0.24, 0.231, 0.199, 0.263, 0.265, 0.242, 0.259, 0.268, 0.241, 0.275, 0.274, 0.239, 0.235, 0.252, 0.254, 0.303, 0.266, 0.275, 0.258, 0.288, 0.253, 0.216, 0.242, 0.256, 0.26]",recall,"['220', '360', '420', '400', '580', '440', '160', '300', '280', '80', '500', '60', '240', '520', '600', '480', '460', '180', '320', '560', '200', '260', '340', '380', '40', '140', '20', '100', '540', '120']","[0.303, 0.288, 0.275, 0.275, 0.274, 0.268, 0.266, 0.265, 0.263, 0.261, 0.26, 0.26, 0.259, 0.258, 0.256, 0.254, 0.253, 0.252, 0.242, 0.242, 0.241, 0.24, 0.239, 0.235, 0.235, 0.231, 0.227, 0.222, 0.216, 0.199]",0.043678160919540236,0.2183661516943448,0.07599999999999998,0.06099999999999997,0.048000000000000015,0.068,0.08099999999999999,0.04299999999999998,0.04199999999999998
Codec,average similarity,"['20', '40', '100', '60', '80', '260', '140', '120', '280', '300', '320', '240', '440', '200', '420', '580', '340', '380', '180', '480', '220', '160', '400', '520', '360', '460', '540', '560', '600', '500']","[1.821, 1.893, 1.75, 1.571, 1.536, 1.714, 1.393, 1.964, 1.25, 1.464, 1.393, 1.607, 1.786, 1.429, 1.464, 1.571, 1.571, 1.607, 1.893, 1.643, 1.071, 1.357, 1.393, 1.571, 1.179, 1.643, 1.571, 1.571, 1.536, 1.5]",wasted,"['220', '360', '280', '160', '140', '320', '400', '200', '300', '420', '500', '80', '600', '540', '60', '340', '520', '560', '580', '240', '380', '460', '480', '260', '100', '440', '20', '180', '40', '120']","[1.071, 1.179, 1.25, 1.357, 1.393, 1.393, 1.393, 1.429, 1.464, 1.464, 1.5, 1.536, 1.536, 1.571, 1.571, 1.571, 1.571, 1.571, 1.571, 1.607, 1.607, 1.643, 1.643, 1.714, 1.75, 1.786, 1.821, 1.893, 1.893, 1.964]",-0.19080459770114944,0.24198385532832611,-0.75,-0.6419999999999999,-0.571,-0.8220000000000001,-0.679,-0.5,-0.4650000000000001
Codec,average similarity,"['20', '40', '100', '60', '80', '260', '140', '120', '280', '300', '320', '240', '440', '200', '420', '580', '340', '380', '180', '480', '220', '160', '400', '520', '360', '460', '540', '560', '600', '500']","[0.233, 0.241, 0.228, 0.265, 0.266, 0.247, 0.237, 0.204, 0.269, 0.271, 0.248, 0.265, 0.274, 0.248, 0.281, 0.281, 0.245, 0.241, 0.258, 0.26, 0.31, 0.272, 0.28, 0.264, 0.294, 0.258, 0.222, 0.248, 0.262, 0.266]",f-score,"['220', '360', '420', '580', '400', '440', '160', '300', '280', '500', '80', '60', '240', '520', '600', '480', '460', '180', '320', '560', '200', '260', '340', '380', '40', '140', '20', '100', '540', '120']","[0.31, 0.294, 0.281, 0.281, 0.28, 0.274, 0.272, 0.271, 0.269, 0.266, 0.266, 0.265, 0.265, 0.264, 0.262, 0.26, 0.258, 0.258, 0.248, 0.248, 0.248, 0.247, 0.245, 0.241, 0.241, 0.237, 0.233, 0.228, 0.222, 0.204]",0.03448275862068966,0.21449194680434486,0.07699999999999999,0.06099999999999997,0.048000000000000015,0.069,0.08199999999999999,0.044999999999999984,0.043999999999999984
Codec,average similarity,"['20', '40', '100', '60', '80', '260', '140', '120', '280', '300', '320', '240', '440', '200', '420', '580', '340', '380', '180', '480', '220', '160', '400', '520', '360', '460', '540', '560', '600', '500']","[39.821, 41.607, 38.75, 35.0, 34.107, 37.857, 31.607, 42.679, 28.393, 32.321, 31.488, 35.179, 38.929, 31.786, 32.679, 35.0, 35.0, 35.536, 41.607, 36.429, 24.286, 29.643, 31.607, 34.643, 26.964, 36.786, 35.0, 34.643, 33.393, 33.571]",expense,"['220', '360', '280', '160', '320', '140', '400', '200', '300', '420', '600', '500', '80', '520', '560', '580', '60', '340', '540', '240', '380', '480', '460', '260', '100', '440', '20', '40', '180', '120']","[24.286, 26.964, 28.393, 29.643, 31.488, 31.607, 31.607, 31.786, 32.321, 32.679, 33.393, 33.571, 34.107, 34.643, 34.643, 35.0, 35.0, 35.0, 35.0, 35.179, 35.536, 36.429, 36.786, 37.857, 38.75, 38.929, 39.821, 41.607, 41.607, 42.679]",-0.0896551724137931,0.23926751666651153,-15.534999999999997,-12.857,-11.427999999999997,-17.320999999999998,-14.463999999999999,-10.713999999999999,-9.820999999999998
Codec,average similarity,"['20', '40', '100', '60', '80', '260', '140', '120', '280', '300', '320', '240', '440', '200', '420', '580', '340', '380', '180', '480', '220', '160', '400', '520', '360', '460', '540', '560', '600', '500']","[39.821, 41.607, 38.75, 35.0, 34.107, 37.857, 31.607, 42.679, 28.393, 32.321, 31.488, 35.179, 38.929, 31.786, 32.679, 35.0, 35.0, 35.536, 41.607, 36.429, 24.286, 29.643, 31.607, 34.643, 26.964, 36.786, 35.0, 34.643, 33.393, 33.571]",t-score,"['220', '360', '280', '160', '320', '140', '400', '200', '300', '420', '600', '500', '80', '520', '560', '580', '60', '340', '540', '240', '380', '480', '460', '260', '100', '440', '20', '40', '180', '120']","[24.286, 26.964, 28.393, 29.643, 31.488, 31.607, 31.607, 31.786, 32.321, 32.679, 33.393, 33.571, 34.107, 34.643, 34.643, 35.0, 35.0, 35.0, 35.0, 35.179, 35.536, 36.429, 36.786, 37.857, 38.75, 38.929, 39.821, 41.607, 41.607, 42.679]",-0.0896551724137931,0.23926751666651153,-15.534999999999997,-12.857,-11.427999999999997,-17.320999999999998,-14.463999999999999,-10.713999999999999,-9.820999999999998
Codec,average similarity,"['20', '40', '100', '60', '80', '260', '140', '120', '280', '300', '320', '240', '440', '200', '420', '580', '340', '380', '180', '480', '220', '160', '400', '520', '360', '460', '540', '560', '600', '500']","[0.398, 0.416, 0.388, 0.35, 0.341, 0.379, 0.316, 0.427, 0.284, 0.323, 0.315, 0.352, 0.389, 0.318, 0.327, 0.35, 0.35, 0.355, 0.416, 0.364, 0.243, 0.296, 0.316, 0.346, 0.27, 0.368, 0.35, 0.346, 0.334, 0.336]",cost,"['220', '360', '280', '160', '320', '140', '400', '200', '300', '420', '600', '500', '80', '560', '520', '60', '340', '540', '580', '240', '380', '480', '460', '260', '100', '440', '20', '40', '180', '120']","[0.243, 0.27, 0.284, 0.296, 0.315, 0.316, 0.316, 0.318, 0.323, 0.327, 0.334, 0.336, 0.341, 0.346, 0.346, 0.35, 0.35, 0.35, 0.35, 0.352, 0.355, 0.364, 0.368, 0.379, 0.388, 0.389, 0.398, 0.416, 0.416, 0.427]",-0.09885057471264368,0.23834100657208562,-0.15500000000000003,-0.128,-0.11400000000000005,-0.173,-0.14500000000000002,-0.10699999999999998,-0.09800000000000003
Codec,average similarity,"['20', '40', '100', '60', '80', '260', '140', '120', '280', '300', '320', '240', '440', '200', '420', '580', '340', '380', '180', '480', '220', '160', '400', '520', '360', '460', '540', '560', '600', '500']","[38.929, 40.714, 36.071, 33.214, 31.429, 36.071, 30.714, 40.0, 25.714, 29.643, 28.81, 32.5, 37.143, 30.0, 30.0, 33.214, 33.214, 32.857, 38.929, 34.643, 22.5, 27.857, 28.929, 32.857, 24.286, 35.0, 33.214, 32.857, 32.5, 31.786]",exam-score,"['220', '360', '280', '160', '320', '400', '300', '200', '420', '140', '80', '500', '240', '600', '380', '520', '560', '60', '340', '540', '580', '480', '460', '100', '260', '440', '180', '20', '120', '40']","[22.5, 24.286, 25.714, 27.857, 28.81, 28.929, 29.643, 30.0, 30.0, 30.714, 31.429, 31.786, 32.5, 32.5, 32.857, 32.857, 32.857, 33.214, 33.214, 33.214, 33.214, 34.643, 35.0, 36.071, 36.071, 37.143, 38.929, 38.929, 40.0, 40.714]",-0.1632183908045977,0.2319119471631937,-16.429000000000002,-14.643,-13.215000000000003,-18.214,-13.570999999999998,-10.713999999999999,-8.928999999999998
Collections,MRR,"['40', '20', '60', '360', '160', '100', '380', '280', '200', '180', '460', '240', '120', '580', '560', '400', '260', '300', '140', '420', '480', '520', '600', '500', '340', '80', '440', '540', '220', '320']","[0.206, 0.142, 0.134, 0.188, 0.181, 0.142, 0.123, 0.138, 0.154, 0.182, 0.187, 0.158, 0.147, 0.19, 0.178, 0.171, 0.178, 0.131, 0.132, 0.183, 0.202, 0.188, 0.129, 0.172, 0.191, 0.155, 0.137, 0.164, 0.136, 0.123]",precision,"['40', '480', '340', '580', '520', '360', '460', '420', '180', '160', '560', '260', '500', '400', '540', '240', '80', '200', '120', '100', '20', '280', '440', '220', '60', '140', '300', '600', '320', '380']","[0.206, 0.202, 0.191, 0.19, 0.188, 0.188, 0.187, 0.183, 0.182, 0.181, 0.178, 0.178, 0.172, 0.171, 0.164, 0.158, 0.155, 0.154, 0.147, 0.142, 0.142, 0.138, 0.137, 0.136, 0.134, 0.132, 0.131, 0.129, 0.123, 0.123]",0.006896552,0.497933557,0,-0.004,-0.015,0.064,0.072,0.018,0.025
Collections,MRR,"['40', '20', '60', '360', '160', '100', '380', '280', '200', '180', '460', '240', '120', '580', '560', '400', '260', '300', '140', '420', '480', '520', '600', '500', '340', '80', '440', '540', '220', '320']","[0.171, 0.108, 0.097, 0.142, 0.134, 0.103, 0.082, 0.098, 0.112, 0.139, 0.143, 0.121, 0.107, 0.145, 0.14, 0.128, 0.132, 0.09, 0.097, 0.141, 0.157, 0.145, 0.09, 0.126, 0.147, 0.116, 0.097, 0.122, 0.097, 0.084]",recall,"['40', '480', '340', '520', '580', '460', '360', '420', '560', '180', '160', '260', '400', '500', '540', '240', '80', '200', '20', '120', '100', '280', '220', '60', '440', '140', '300', '600', '320', '380']","[0.171, 0.157, 0.147, 0.145, 0.145, 0.143, 0.142, 0.141, 0.14, 0.139, 0.134, 0.132, 0.128, 0.126, 0.122, 0.121, 0.116, 0.112, 0.108, 0.107, 0.103, 0.098, 0.097, 0.097, 0.097, 0.097, 0.09, 0.09, 0.084, 0.082]",-0.135632184,0.484587142,0,-0.014,-0.024,0.063,0.074,0.029,0.037
Collections,MRR,"['40', '20', '60', '360', '160', '100', '380', '280', '200', '180', '460', '240', '120', '580', '560', '400', '260', '300', '140', '420', '480', '520', '600', '500', '340', '80', '440', '540', '220', '320']","[3.298, 3.036, 3.679, 2.845, 2.714, 3.893, 3.464, 3.607, 3.464, 2.857, 2.75, 3.607, 3.536, 2.929, 3.321, 3.393, 3.274, 3.75, 3.25, 3.0, 2.571, 2.5, 3.893, 3.071, 2.821, 3.036, 3.964, 3.393, 3.821, 3.893]",wasted,"['520', '480', '160', '460', '340', '360', '180', '580', '420', '80', '20', '500', '140', '260', '40', '560', '400', '540', '380', '200', '120', '240', '280', '60', '300', '220', '100', '320', '600', '440']","[2.5, 2.571, 2.714, 2.75, 2.821, 2.845, 2.857, 2.929, 3.0, 3.036, 3.036, 3.071, 3.25, 3.274, 3.298, 3.321, 3.393, 3.393, 3.464, 3.464, 3.536, 3.607, 3.607, 3.679, 3.75, 3.821, 3.893, 3.893, 3.893, 3.964]",-0.232183908,0.303494331,-0.798,-0.727,-0.584,-0.536,-1.179,-0.345,-0.214
Collections,MRR,"['40', '20', '60', '360', '160', '100', '380', '280', '200', '180', '460', '240', '120', '580', '560', '400', '260', '300', '140', '420', '480', '520', '600', '500', '340', '80', '440', '540', '220', '320']","[0.18, 0.117, 0.107, 0.154, 0.147, 0.113, 0.093, 0.109, 0.123, 0.15, 0.155, 0.131, 0.117, 0.157, 0.15, 0.14, 0.144, 0.101, 0.106, 0.152, 0.169, 0.156, 0.1, 0.139, 0.159, 0.127, 0.107, 0.133, 0.108, 0.095]",f-score,"['40', '480', '340', '580', '520', '460', '360', '420', '180', '560', '160', '260', '400', '500', '540', '240', '80', '200', '20', '120', '100', '280', '220', '440', '60', '140', '300', '600', '320', '380']","[0.18, 0.169, 0.159, 0.157, 0.156, 0.155, 0.154, 0.152, 0.15, 0.15, 0.147, 0.144, 0.14, 0.139, 0.133, 0.131, 0.127, 0.123, 0.117, 0.117, 0.113, 0.109, 0.108, 0.107, 0.107, 0.106, 0.101, 0.1, 0.095, 0.093]",-0.149425287,0.484217853,0,-0.011,-0.021,0.063,0.073,0.026,0.033
Collections,MRR,"['40', '20', '60', '360', '160', '100', '380', '280', '200', '180', '460', '240', '120', '580', '560', '400', '260', '300', '140', '420', '480', '520', '600', '500', '340', '80', '440', '540', '220', '320']","[55.794, 57.857, 69.643, 52.897, 50.357, 73.929, 66.429, 61.071, 61.071, 53.571, 51.071, 68.214, 62.5, 54.643, 62.5, 59.643, 58.611, 70.357, 62.143, 56.071, 47.5, 46.429, 71.429, 57.857, 45.357, 56.786, 75.714, 64.286, 72.857, 73.929]",expense,"['340', '520', '480', '160', '460', '360', '180', '580', '40', '420', '80', '20', '500', '260', '400', '200', '280', '140', '120', '560', '540', '380', '240', '60', '300', '600', '220', '100', '320', '440']","[45.357, 46.429, 47.5, 50.357, 51.071, 52.897, 53.571, 54.643, 55.794, 56.071, 56.786, 57.857, 57.857, 58.611, 59.643, 61.071, 61.071, 62.143, 62.5, 62.5, 64.286, 66.429, 68.214, 69.643, 70.357, 71.429, 72.857, 73.929, 73.929, 75.714]",0.057471264,0.324007278,-10.437,-9.365,-8.294,-12.5,-24.286,-7.54,-5
Collections,MRR,"['40', '20', '60', '360', '160', '100', '380', '280', '200', '180', '460', '240', '120', '580', '560', '400', '260', '300', '140', '420', '480', '520', '600', '500', '340', '80', '440', '540', '220', '320']","[55.794, 57.857, 69.643, 52.897, 50.357, 73.929, 66.429, 61.071, 61.071, 53.571, 51.071, 68.214, 62.5, 54.643, 62.5, 59.643, 58.611, 70.357, 62.143, 56.071, 47.5, 46.429, 71.429, 57.857, 45.357, 56.786, 75.714, 64.286, 72.857, 73.929]",t-score,"['340', '520', '480', '160', '460', '360', '180', '580', '40', '420', '80', '20', '500', '260', '400', '200', '280', '140', '120', '560', '540', '380', '240', '60', '300', '600', '220', '100', '320', '440']","[45.357, 46.429, 47.5, 50.357, 51.071, 52.897, 53.571, 54.643, 55.794, 56.071, 56.786, 57.857, 57.857, 58.611, 59.643, 61.071, 61.071, 62.143, 62.5, 62.5, 64.286, 66.429, 68.214, 69.643, 70.357, 71.429, 72.857, 73.929, 73.929, 75.714]",0.057471264,0.324007278,-10.437,-9.365,-8.294,-12.5,-24.286,-7.54,-5
Collections,MRR,"['40', '20', '60', '360', '160', '100', '380', '280', '200', '180', '460', '240', '120', '580', '560', '400', '260', '300', '140', '420', '480', '520', '600', '500', '340', '80', '440', '540', '220', '320']","[0.558, 0.579, 0.696, 0.529, 0.504, 0.739, 0.664, 0.611, 0.611, 0.536, 0.511, 0.682, 0.625, 0.546, 0.625, 0.596, 0.586, 0.704, 0.621, 0.561, 0.475, 0.464, 0.714, 0.579, 0.454, 0.568, 0.757, 0.643, 0.729, 0.739]",cost,"['340', '520', '480', '160', '460', '360', '180', '580', '40', '420', '80', '20', '500', '260', '400', '280', '200', '140', '120', '560', '540', '380', '240', '60', '300', '600', '220', '100', '320', '440']","[0.454, 0.464, 0.475, 0.504, 0.511, 0.529, 0.536, 0.546, 0.558, 0.561, 0.568, 0.579, 0.579, 0.586, 0.596, 0.611, 0.611, 0.621, 0.625, 0.625, 0.643, 0.664, 0.682, 0.696, 0.704, 0.714, 0.729, 0.739, 0.739, 0.757]",0.062068966,0.324007278,-0.104,-0.094,-0.083,-0.125,-0.242,-0.075,-0.05
Collections,MRR,"['40', '20', '60', '360', '160', '100', '380', '280', '200', '180', '460', '240', '120', '580', '560', '400', '260', '300', '140', '420', '480', '520', '600', '500', '340', '80', '440', '540', '220', '320']","[53.214, 56.071, 67.857, 49.286, 47.857, 72.143, 63.214, 59.286, 59.286, 51.071, 47.857, 66.429, 60.714, 52.143, 60.714, 57.857, 56.429, 68.571, 60.357, 53.571, 45.0, 43.929, 69.643, 55.357, 43.571, 55.0, 73.929, 61.071, 71.071, 72.143]",exam-score,"['340', '520', '480', '460', '160', '360', '180', '580', '40', '420', '80', '500', '20', '260', '400', '200', '280', '140', '120', '560', '540', '380', '240', '60', '300', '600', '220', '100', '320', '440']","[43.571, 43.929, 45.0, 47.857, 47.857, 49.286, 51.071, 52.143, 53.214, 53.571, 55.0, 55.357, 56.071, 56.429, 57.857, 59.286, 59.286, 60.357, 60.714, 60.714, 61.071, 63.214, 66.429, 67.857, 68.571, 69.643, 71.071, 72.143, 72.143, 73.929]",0.15862069,0.32139219,-9.643,-9.285,-8.214,-12.5,-24.286,-5.715,-4.286
Collections,average similarity,"['20', '40', '80', '60', '140', '120', '100', '440', '320', '180', '200', '540', '300', '500', '280', '160', '600', '260', '460', '340', '240', '380', '220', '520', '420', '580', '360', '560', '480', '400']","[0.142, 0.206, 0.155, 0.134, 0.132, 0.147, 0.142, 0.137, 0.123, 0.182, 0.154, 0.164, 0.131, 0.172, 0.138, 0.181, 0.129, 0.178, 0.187, 0.191, 0.158, 0.123, 0.136, 0.188, 0.183, 0.19, 0.188, 0.178, 0.202, 0.171]",precision,"['40', '480', '340', '580', '520', '360', '460', '420', '180', '160', '560', '260', '500', '400', '540', '240', '80', '200', '120', '100', '20', '280', '440', '220', '60', '140', '300', '600', '320', '380']","[0.206, 0.202, 0.191, 0.19, 0.188, 0.188, 0.187, 0.183, 0.182, 0.181, 0.178, 0.178, 0.172, 0.171, 0.164, 0.158, 0.155, 0.154, 0.147, 0.142, 0.142, 0.138, 0.137, 0.136, 0.134, 0.132, 0.131, 0.129, 0.123, 0.123]",0.048275862,0.307960087,0.064,0.06,0.049,0,0.051,0.072,0.074
Collections,average similarity,"['20', '40', '80', '60', '140', '120', '100', '440', '320', '180', '200', '540', '300', '500', '280', '160', '600', '260', '460', '340', '240', '380', '220', '520', '420', '580', '360', '560', '480', '400']","[0.108, 0.171, 0.116, 0.097, 0.097, 0.107, 0.103, 0.097, 0.084, 0.139, 0.112, 0.122, 0.09, 0.126, 0.098, 0.134, 0.09, 0.132, 0.143, 0.147, 0.121, 0.082, 0.097, 0.145, 0.141, 0.145, 0.142, 0.14, 0.157, 0.128]",recall,"['40', '480', '340', '520', '580', '460', '360', '420', '560', '180', '160', '260', '400', '500', '540', '240', '80', '200', '20', '120', '100', '280', '220', '60', '440', '140', '300', '600', '320', '380']","[0.171, 0.157, 0.147, 0.145, 0.145, 0.143, 0.142, 0.141, 0.14, 0.139, 0.134, 0.132, 0.128, 0.126, 0.122, 0.121, 0.116, 0.112, 0.108, 0.107, 0.103, 0.098, 0.097, 0.097, 0.097, 0.097, 0.09, 0.09, 0.084, 0.082]",0.181609195,0.307960087,0.063,0.049,0.039,0,0.055,0.074,0.074
Collections,average similarity,"['20', '40', '80', '60', '140', '120', '100', '440', '320', '180', '200', '540', '300', '500', '280', '160', '600', '260', '460', '340', '240', '380', '220', '520', '420', '580', '360', '560', '480', '400']","[3.036, 3.298, 3.036, 3.679, 3.25, 3.536, 3.893, 3.964, 3.893, 2.857, 3.464, 3.393, 3.75, 3.071, 3.607, 2.714, 3.893, 3.274, 2.75, 2.821, 3.607, 3.464, 3.821, 2.5, 3.0, 2.929, 2.845, 3.321, 2.571, 3.393]",wasted,"['520', '480', '160', '460', '340', '360', '180', '580', '420', '80', '20', '500', '140', '260', '40', '560', '400', '540', '380', '200', '120', '240', '280', '60', '300', '220', '100', '320', '600', '440']","[2.5, 2.571, 2.714, 2.75, 2.821, 2.845, 2.857, 2.929, 3.0, 3.036, 3.036, 3.071, 3.25, 3.274, 3.298, 3.321, 3.393, 3.393, 3.464, 3.464, 3.536, 3.607, 3.607, 3.679, 3.75, 3.821, 3.893, 3.893, 3.893, 3.964]",0.03908046,0.197240556,-0.536,-0.465,-0.322,-0.798,-0.536,-1.179,-0.75
Collections,average similarity,"['20', '40', '80', '60', '140', '120', '100', '440', '320', '180', '200', '540', '300', '500', '280', '160', '600', '260', '460', '340', '240', '380', '220', '520', '420', '580', '360', '560', '480', '400']","[0.117, 0.18, 0.127, 0.107, 0.106, 0.117, 0.113, 0.107, 0.095, 0.15, 0.123, 0.133, 0.101, 0.139, 0.109, 0.147, 0.1, 0.144, 0.155, 0.159, 0.131, 0.093, 0.108, 0.156, 0.152, 0.157, 0.154, 0.15, 0.169, 0.14]",f-score,"['40', '480', '340', '580', '520', '460', '360', '420', '180', '560', '160', '260', '400', '500', '540', '240', '80', '200', '20', '120', '100', '280', '220', '440', '60', '140', '300', '600', '320', '380']","[0.18, 0.169, 0.159, 0.157, 0.156, 0.155, 0.154, 0.152, 0.15, 0.15, 0.147, 0.144, 0.14, 0.139, 0.133, 0.131, 0.127, 0.123, 0.117, 0.117, 0.113, 0.109, 0.108, 0.107, 0.107, 0.106, 0.101, 0.1, 0.095, 0.093]",0.140229885,0.307960087,0.063,0.052,0.042,0,0.053,0.073,0.074
Collections,average similarity,"['20', '40', '80', '60', '140', '120', '100', '440', '320', '180', '200', '540', '300', '500', '280', '160', '600', '260', '460', '340', '240', '380', '220', '520', '420', '580', '360', '560', '480', '400']","[57.857, 55.794, 56.786, 69.643, 62.143, 62.5, 73.929, 75.714, 73.929, 53.571, 61.071, 64.286, 70.357, 57.857, 61.071, 50.357, 71.429, 58.611, 51.071, 45.357, 68.214, 66.429, 72.857, 46.429, 56.071, 54.643, 52.897, 62.5, 47.5, 59.643]",expense,"['340', '520', '480', '160', '460', '360', '180', '580', '40', '420', '80', '20', '500', '260', '400', '200', '280', '140', '120', '560', '540', '380', '240', '60', '300', '600', '220', '100', '320', '440']","[45.357, 46.429, 47.5, 50.357, 51.071, 52.897, 53.571, 54.643, 55.794, 56.071, 56.786, 57.857, 57.857, 58.611, 59.643, 61.071, 61.071, 62.143, 62.5, 62.5, 64.286, 66.429, 68.214, 69.643, 70.357, 71.429, 72.857, 73.929, 73.929, 75.714]",-0.029885057,0.207964321,-12.5,-11.428,-10.357,-10.437,-11.429,-24.286,-16.786
Collections,average similarity,"['20', '40', '80', '60', '140', '120', '100', '440', '320', '180', '200', '540', '300', '500', '280', '160', '600', '260', '460', '340', '240', '380', '220', '520', '420', '580', '360', '560', '480', '400']","[57.857, 55.794, 56.786, 69.643, 62.143, 62.5, 73.929, 75.714, 73.929, 53.571, 61.071, 64.286, 70.357, 57.857, 61.071, 50.357, 71.429, 58.611, 51.071, 45.357, 68.214, 66.429, 72.857, 46.429, 56.071, 54.643, 52.897, 62.5, 47.5, 59.643]",t-score,"['340', '520', '480', '160', '460', '360', '180', '580', '40', '420', '80', '20', '500', '260', '400', '200', '280', '140', '120', '560', '540', '380', '240', '60', '300', '600', '220', '100', '320', '440']","[45.357, 46.429, 47.5, 50.357, 51.071, 52.897, 53.571, 54.643, 55.794, 56.071, 56.786, 57.857, 57.857, 58.611, 59.643, 61.071, 61.071, 62.143, 62.5, 62.5, 64.286, 66.429, 68.214, 69.643, 70.357, 71.429, 72.857, 73.929, 73.929, 75.714]",-0.029885057,0.207964321,-12.5,-11.428,-10.357,-10.437,-11.429,-24.286,-16.786
Collections,average similarity,"['20', '40', '80', '60', '140', '120', '100', '440', '320', '180', '200', '540', '300', '500', '280', '160', '600', '260', '460', '340', '240', '380', '220', '520', '420', '580', '360', '560', '480', '400']","[0.579, 0.558, 0.568, 0.696, 0.621, 0.625, 0.739, 0.757, 0.739, 0.536, 0.611, 0.643, 0.704, 0.579, 0.611, 0.504, 0.714, 0.586, 0.511, 0.454, 0.682, 0.664, 0.729, 0.464, 0.561, 0.546, 0.529, 0.625, 0.475, 0.596]",cost,"['340', '520', '480', '160', '460', '360', '180', '580', '40', '420', '80', '20', '500', '260', '400', '280', '200', '140', '120', '560', '540', '380', '240', '60', '300', '600', '220', '100', '320', '440']","[0.454, 0.464, 0.475, 0.504, 0.511, 0.529, 0.536, 0.546, 0.558, 0.561, 0.568, 0.579, 0.579, 0.586, 0.596, 0.611, 0.611, 0.621, 0.625, 0.625, 0.643, 0.664, 0.682, 0.696, 0.704, 0.714, 0.729, 0.739, 0.739, 0.757]",-0.062068966,0.207964321,-0.125,-0.115,-0.104,-0.104,-0.114,-0.242,-0.167
Collections,average similarity,"['20', '40', '80', '60', '140', '120', '100', '440', '320', '180', '200', '540', '300', '500', '280', '160', '600', '260', '460', '340', '240', '380', '220', '520', '420', '580', '360', '560', '480', '400']","[56.071, 53.214, 55.0, 67.857, 60.357, 60.714, 72.143, 73.929, 72.143, 51.071, 59.286, 61.071, 68.571, 55.357, 59.286, 47.857, 69.643, 56.429, 47.857, 43.571, 66.429, 63.214, 71.071, 43.929, 53.571, 52.143, 49.286, 60.714, 45.0, 57.857]",exam-score,"['340', '520', '480', '460', '160', '360', '180', '580', '40', '420', '80', '500', '20', '260', '400', '200', '280', '140', '120', '560', '540', '380', '240', '60', '300', '600', '220', '100', '320', '440']","[43.571, 43.929, 45.0, 47.857, 47.857, 49.286, 51.071, 52.143, 53.214, 53.571, 55.0, 55.357, 56.071, 56.429, 57.857, 59.286, 59.286, 60.357, 60.714, 60.714, 61.071, 63.214, 66.429, 67.857, 68.571, 69.643, 71.071, 72.143, 72.143, 73.929]",0.163218391,0.205349233,-12.5,-12.142,-11.071,-9.643,-11.429,-24.286,-16.786
Compress,MRR,"['40', '20', '60', '360', '160', '100', '380', '280', '200', '180', '460', '240', '120', '580', '560', '400', '260', '300', '140', '420', '480', '520', '600', '500', '340', '80', '440', '540', '220', '320']","[0.206, 0.142, 0.134, 0.188, 0.181, 0.142, 0.123, 0.138, 0.154, 0.182, 0.187, 0.158, 0.147, 0.19, 0.178, 0.171, 0.178, 0.131, 0.132, 0.183, 0.202, 0.188, 0.129, 0.172, 0.191, 0.155, 0.137, 0.164, 0.136, 0.123]",precision,"['40', '480', '340', '580', '520', '360', '460', '420', '180', '160', '560', '260', '500', '400', '540', '240', '80', '200', '120', '100', '20', '280', '440', '220', '60', '140', '300', '600', '320', '380']","[0.206, 0.202, 0.191, 0.19, 0.188, 0.188, 0.187, 0.183, 0.182, 0.181, 0.178, 0.178, 0.172, 0.171, 0.164, 0.158, 0.155, 0.154, 0.147, 0.142, 0.142, 0.138, 0.137, 0.136, 0.134, 0.132, 0.131, 0.129, 0.123, 0.123]",0.006896552,0.497933557,0,-0.004,-0.015,0.064,0.072,0.018,0.025
