bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
177,b8c2d9d9dc9aab45f83cf49ac93cfa8546e4c08e,4449af5be0d81e35daef251055eca4cbfffd1d5c,TEMP-77,https://issues.apache.org/jira/browse
178,2f7454a01e4c2992bffc3d86137e632e80c5027f,b8c2d9d9dc9aab45f83cf49ac93cfa8546e4c08e,TEMP-77,https://issues.apache.org/jira/browse
179,dbf200d03744364dedd37de6437e06db48189d9c,6520641c1051abe4c7ca9f87068be8832ae61a56,TEMP-1,https://issues.apache.org/jira/browse
180,981c0002d5accb9ebc056b7a34025fd814c4e17f,cb63f4a959e30de6882b20af10d189c7307a6da2,TEMP-72,https://issues.apache.org/jira/browse
181,8e90d4892135355d6dc65443a2039429d8e34e9a,0148ae493e7a0462e13ea595f2be1dfcc819adba,TEMP-68,https://issues.apache.org/jira/browse
182,52d82d1dfff8c2b2ded9d843e0b03017af6d747c,dce4ad64d1a0b9b62eea667ba4c7c58cea435d2d,TEMP-57,https://issues.apache.org/jira/browse
183,9c0cabead7cf075308b11362172ae1a48d41321c,52d82d1dfff8c2b2ded9d843e0b03017af6d747c,TEMP-65,https://issues.apache.org/jira/browse
184,292322e9b3e14e4b560ff1ba0b8648a533d064b8,9c0cabead7cf075308b11362172ae1a48d41321c,TEMP-57,https://issues.apache.org/jira/browse
185,66555de56715ccb185dee4dd2b25b1e93cc5c73e,10dc7484de512026681252138023e017eeba87f9,TEMP-2,https://issues.apache.org/jira/browse
186,f6336648d893f0ad455d53ab85f82128937fa41c,66555de56715ccb185dee4dd2b25b1e93cc5c73e,TEMP-2,https://issues.apache.org/jira/browse
187,3b398a0715d4848a6b71506615b9d230fbf3e60e,f5185b0229f93097be2433386c2d4022e70545d1,TEMP-61,https://issues.apache.org/jira/browse
188,e65d67e1c41746e811503255fadacef6de645eec,a50a203248662d2b4fe6f5b6952d3066ab3ab8ba,TEMP-56,https://issues.apache.org/jira/browse
189,fb5e3f403b8483627d9661fcf2985e78c8640c83,e65d67e1c41746e811503255fadacef6de645eec,TEMP-57,https://issues.apache.org/jira/browse
190,81d3e3d2faf883e03354c82d3fe9521d2c172026,c50e0968c219085d042c8d64d30c716830a3622c,TEMP-51,https://issues.apache.org/jira/browse
191,75906cacd11f833110c9842853d445700c1b9233,34257eff5201e50739d1387caeb2ec5c5561984d,TEMP-2,https://issues.apache.org/jira/browse
192,ba44f3b51e265484d8b89429af8ad623b057ca06,01ca21405950e0fcc2a724cb34885f930c86c5e2,TEMP-2,https://issues.apache.org/jira/browse
193,b5b917143839fb1e063476b0a65029db9b06f275,68e73bed684f9fc16e9ed2b4c1e6bdad97071ea5,TEMP-1,https://issues.apache.org/jira/browse
194,308b93cd61c7d9cf1bb6b8faa4e9da603a814c53,166c9edc5e314ba401e35ae3b50090762a86af9d,TEMP-1,https://issues.apache.org/jira/browse
195,c8b8dd8771cca2b5af498d540fc44806ad40637d,c1b1a1ffca322edf9af7689f40d5ae3e0e889661,TEMP-2,https://issues.apache.org/jira/browse
196,4e68dfda7c80a48264a66cce93c04697a2ae133d,63a28b8f0c1936d502d88614a99abf0aac65b49a,TEMP-1,https://issues.apache.org/jira/browse
197,4cec5dbc051e5bd1ba4dff9aa87a5c81ad4f0abd,e983a64122755c52935c514c784b85036d685c07,TEMP-1,https://issues.apache.org/jira/browse
198,b4bd93b48d45b93077bf1b3bc20b8e39a3a2c0be,3652eb64e9c29bdd83d60376b61ae5fb99feeb26,TEMP-1,https://issues.apache.org/jira/browse
199,d718e52b671b8395084905f8063a09be17caf2b3,b4bd93b48d45b93077bf1b3bc20b8e39a3a2c0be,TEMP-1,https://issues.apache.org/jira/browse
200,ce7886759fb8998d9d15fa547e517490eca3ef0d,21804202745423b5fcd0a34a2c8c94064416ab3a,TEMP-1,https://issues.apache.org/jira/browse
201,5190100336e9218a9ca78eca04908b55858671ea,ab75c6affbd6074d64c5205d14d350f18a816318,TEMP-23,https://issues.apache.org/jira/browse
202,18f114279392e140081072ef93f3e01b52b07069,41d7c62ba2c811904a21f1821cb530ef28b4e547,TEMP-23,https://issues.apache.org/jira/browse
203,ea515a8d142e060b70844a040a94c71439171bf5,18f114279392e140081072ef93f3e01b52b07069,TEMP-23,https://issues.apache.org/jira/browse
204,1cfa3a0b85459808392caa7732f30e0bbb6925c7,7748f47dcab2b77d0aeceef6af87b13851c3e7f3,TEMP-16,https://issues.apache.org/jira/browse
